0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.33008434 468.15238805],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.19708974 468.01939345],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[841.19708974 468.01939345],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.79134427 490.43503801],[2525.20028067 2660.56544036],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.59096347 1286.09717376],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.30708035 3226.00187674],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.06067198 3001.33687066],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.28173192  345.39797497],[3459.8708527  1367.42609615],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.23650688 2020.24460484],[2844.34769882 3050.89807465],[ 581.89610662 2281.92787443],[1546.72065297 1793.83058582],[1738.20495899 3434.43058335],[3883.0124489  2232.18494322],[3031.07415023 3512.63490927],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1842.0464829   372.50400379],[1965.82080316 3931.04232851],[3217.532388   3919.97936848],[ 750.44958671 3018.708616  ],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.75188472 2213.94704344],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.52753224  525.6473351 ],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.75491523 2783.04612473],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1737.91722496 3434.14284932],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.3261493 3018.5851786],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.5343071  3382.49142422],[ 200.66133219 3725.57222338],[3369.98963552 3149.2545348 ],[2727.09524383  371.62002631],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.73485819  107.05846112],[1425.00320871  654.84144918],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.31749914 2660.68265882],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.0458034  1367.60104686],[ 349.6725107  2782.96372021],[2098.03120119 3035.0319267 ],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.25749421 3434.48311857],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.15898831   54.88841676],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.31977518 3919.76675567],[ 750.26175213 3018.52078142],[560.85256249 109.54187873],[3226.53159772 1718.29021273],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.72850536 490.3721991 ],[2525.29473467 2660.65989435],[3182.80354566 2619.42183803],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1753.41548383 2465.38887115],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3921.8579094  1367.80051954],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.72808675 2020.73618471],[2844.34769882 3050.89807465],[ 582.223619   2282.25538681],[1546.68802896 1793.79796181],[1738.07951592 3434.30514028],[3882.50314172 2231.67563604],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.69248788 2619.31078024],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.8972452  1423.20836881],[3897.36161081 3226.05640719],[1211.92454807 3798.28240115],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.6725107  2782.96372021],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.75579851 1834.6168764 ],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
[ 408.58481596 3382.54193307],[ 200.66133219 3725.57222338],[3369.93303688 3149.19793616],[2727.0084053   371.53318778],[2133.41498372 2213.61014244],[840.89604732 467.71835103],[3037.84112658  107.16472951],[1424.56082197  654.39906244],[3294.43055902  525.55036189],[268.70117808 490.34487182],[2525.29473467 2660.65989435],[3182.63939844 2619.25769081],[3696.42184907 3830.53061318],[ 302.39450351 1285.90071381],[ 994.72824443 1582.19609572],[2757.94019077 1423.25131438],[3897.36161081 3226.05640719],[1212.00199044 3798.35984353],[1451.13115434   69.04316023],[1275.08004664 3001.35624531],[2335.2691743  1501.24699921],[542.16456035 894.85755298],[  97.81396749 3098.20426807],[2756.76651948  917.89922633],[1752.98090404 2464.95429135],[3508.40717791  102.97387995],[  77.24574308 1902.04661255],[3922.0567438  1367.99935394],[3838.23828199  345.35452503],[3460.04204649 1367.59728995],[ 349.74307102 2783.03428052],[2098.18876574 3035.18949125],[2533.24945442 2020.25755239],[2844.34769882 3050.89807465],[ 582.12813763 2282.15990544],[1546.72065297 1793.83058582],[1738.07951592 3434.30514028],[3883.0124489  2232.18494322],[3031.20799185 3512.76875089],[2151.32147448   55.05090293],[2509.82536918 3685.478388  ],[3827.8059431  1834.66702099],[1106.10966346 1019.17570988],[1841.74362478  372.20114567],[1965.82080316 3931.04232851],[3217.0856014  3919.53258188],[ 750.26175213 3018.52078142],[560.83187407 109.52119032],[3226.79002861 1718.54864362],[3840.83202372 2708.71754503]
